Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Commodity,Modal_Price,Revenue,Cost,Profit
Potato,2014,Rabi       ,Tamil Nadu,1719.0,43468,911.3,259500.24,567.27,22.54,Potato,931.9471865745311,40509880.30602172,260067.50999999998,40249812.79602172
Banana,2015,Whole Year ,Andhra Pradesh,59428.0,2322913,940.7,9384275.48,19611.24,39.59461538,Banana,2452.813852813853,5697673185.281385,9403886.72,5688269298.561385
Cotton,2015,Kharif     ,Andhra Pradesh,662671.0,1810621,940.7,104642377.6,218681.43,2.519230769,Cotton,7018.95205479452,12708661988.40411,104861059.03,12603800929.37411
Cotton,2015,Rabi       ,Andhra Pradesh,3394.0,6662,940.7,535946.54,1120.02,2.23,Cotton,7018.95205479452,46760258.58904109,537066.56,46223192.02904109
Maize,2015,Kharif     ,Andhra Pradesh,75017.0,276205,940.7,11845934.47,24755.61,3.876923077,Maize,2600.0,718133000.0,11870690.08,706262309.92
Maize,2015,Rabi       ,Andhra Pradesh,157628.0,1135482,940.7,24891037.48,52017.24,5.915384615,Maize,2600.0,2952253200.0,24943054.72,2927310145.28
Onion,2015,Kharif     ,Andhra Pradesh,33867.0,573224,940.7,5347937.97,11176.11,16.65909091,Onion,1464.6079195402297,839548410.0705286,5359114.08,834189295.9905286
Onion,2015,Rabi       ,Andhra Pradesh,7375.0,122524,940.7,1164586.25,2433.75,14.99583333,Onion,1464.6079195402297,179449620.7337471,1167020.0,178282600.7337471
Potato,2015,Kharif     ,Andhra Pradesh,574.0,7851,940.7,90640.34,189.42,7.96,Potato,931.9471865745311,7316717.361796644,90829.76,7225887.601796644
Potato,2015,Rabi       ,Andhra Pradesh,1472.0,17105,940.7,232443.52,485.76,8.875,Potato,931.9471865745311,15940956.626357354,232929.28,15708027.346357355
Wheat,2015,Rabi       ,Andhra Pradesh,164.0,115,940.7,25897.24,54.12,0.696666667,Wheat,2462.4266055045873,283179.05963302753,25951.36,257227.69963302754
Banana,2015,Kharif     ,Puducherry,246.0,6235,1980.6,38845.86,81.18,15.98666667,Banana,2452.813852813853,15293294.372294374,38927.04,15254367.332294375
Cotton,2015,Kharif     ,Puducherry,118.0,271,1980.6,18633.38,38.94,1.795,Cotton,7018.95205479452,1902136.006849315,18672.32,1883463.686849315
Onion,2015,Summer     ,Puducherry,1.0,6,1980.6,157.91,0.33,6.0,Onion,1464.6079195402297,8787.647517241377,158.24,8629.407517241378
Banana,2015,Whole Year ,Assam,51103.0,882706,2155.3,8069674.73,16863.99,16.6337037,Banana,2452.813852813853,2165113504.7619047,8086538.720000001,2157026966.041905
Cotton,2015,Kharif     ,Assam,921.0,439,2155.3,145435.11,303.93,0.536666667,Cotton,7018.95205479452,3081319.9520547944,145739.03999999998,2935580.9120547944
Maize,2015,Kharif     ,Assam,28420.0,87175,2155.3,4487802.2,9378.6,2.514074074,Maize,2600.0,226655000.0,4497180.8,222157819.2
Onion,2015,Whole Year ,Assam,8503.0,80339,2155.3,1342708.73,2805.99,6.916296296,Onion,1464.6079195402297,117665135.64794251,1345514.72,116319620.92794251
Potato,2015,Whole Year ,Assam,103812.0,694002,2155.3,16392952.92,34257.96,6.482962963,Potato,931.9471865745311,646773211.3770977,16427210.88,630346000.4970977
Wheat,2015,Rabi       ,Assam,20975.0,24489,2155.3,3312162.25,6921.75,1.1756,Wheat,2462.4266055045873,60302365.14220184,3319084.0,56983281.14220184
Banana,2015,Kharif     ,Meghalaya,7112.0,88709,3870.8,1123055.92,2346.96,10.28909091,Banana,2452.813852813853,217586664.06926408,1125402.88,216461261.1892641
Cotton,2015,Kharif     ,Meghalaya,7295.0,8928,3870.8,1151953.45,2407.35,1.176,Cotton,7018.95205479452,62665203.94520548,1154360.8,61510843.14520548
Maize,2015,Kharif     ,Meghalaya,18056.0,41242,3870.8,2851222.96,5958.48,2.24,Maize,2600.0,107229200.0,2857181.44,104372018.56
Onion,2015,Rabi       ,Meghalaya,521.0,4595,3870.8,82271.11,171.93,8.331,Onion,1464.6079195402297,6729873.3902873555,82443.04,6647430.3502873555
Potato,2015,Summer     ,Meghalaya,12498.0,140311,3870.8,1973559.18,4124.34,8.179090909,Potato,931.9471865745311,130762441.69545904,1977683.52,128784758.17545904
Potato,2015,Winter     ,Meghalaya,6063.0,43505,3870.8,957408.33,2000.79,6.711818182,Potato,931.9471865745311,40544362.35192498,959409.12,39584953.23192498
Wheat,2015,Rabi       ,Meghalaya,448.0,875,3870.8,70743.68,147.84,1.646,Wheat,2462.4266055045873,2154623.279816514,70891.51999999999,2083731.7598165139
Banana,2015,Whole Year ,Goa,2414.0,27302,2587.1,381194.74,796.62,11.315,Banana,2452.813852813853,66966723.80952381,381991.36,66584732.449523814
Cotton,2015,Kharif     ,Karnataka,599083.0,1099880,1024.9,94601196.53,197697.39,1.961666667,Cotton,7018.95205479452,7720004986.027397,94798893.92,7625206092.107397
Cotton,2015,Rabi       ,Karnataka,41696.0,49826,1024.9,6584215.36,13759.68,1.213636364,Cotton,7018.95205479452,349726305.08219177,6597975.04,343128330.04219174
Cotton,2015,Summer     ,Karnataka,1105.0,2341,1024.9,174490.55,364.65,2.101428571,Cotton,7018.95205479452,16431366.760273973,174855.19999999998,16256511.560273973
Maize,2015,Kharif     ,Karnataka,1091587.0,2982667,1024.9,172372503.2,360223.71,2.7225,Maize,2600.0,7754934200.0,172732726.91,7582201473.09
Maize,2015,Rabi       ,Karnataka,103950.0,258320,1024.9,16414744.5,34303.5,2.544285714,Maize,2600.0,671632000.0,16449048.0,655182952.0
Maize,2015,Summer     ,Karnataka,24754.0,69486,1024.9,3908904.14,8168.82,2.877407407,Maize,2600.0,180663600.0,3917072.96,176746527.04
Onion,2015,Kharif     ,Karnataka,173510.0,757715,1024.9,27398964.1,57258.3,4.7168,Onion,1464.6079195402297,1109755389.754425,27456222.400000002,1082299167.354425
Onion,2015,Rabi       ,Karnataka,15694.0,88814,1024.9,2478239.54,5179.02,6.207083333,Onion,1464.6079195402297,130077687.76604596,2483418.56,127594269.20604596
Onion,2015,Summer     ,Karnataka,6246.0,27006,1024.9,986305.86,2061.18,4.536666667,Onion,1464.6079195402297,39553201.475103445,988367.04,38564834.435103446
Potato,2015,Kharif     ,Karnataka,31633.0,126990,1024.9,4995167.03,10438.89,4.458333333,Potato,931.9471865745311,118347973.22309971,5005605.92,113342367.3030997
Potato,2015,Rabi       ,Karnataka,6029.0,90778,1024.9,952039.39,1989.57,14.405,Potato,931.9471865745311,84600301.70286278,954028.96,83646272.74286279
Potato,2015,Summer     ,Karnataka,464.0,7517,1024.9,73270.24,153.12,15.74090909,Potato,931.9471865745311,7005447.00148075,73423.36,6932023.6414807495
Wheat,2015,Rabi       ,Karnataka,173856.0,128988,1024.9,27453600.96,57372.48,0.854285714,Wheat,2462.4266055045873,317623482.9908257,27510973.44,290112509.5508257
Banana,2015,Whole Year ,Kerala,59834.61,536155,2602.9,9448483.265,19745.4213,8.779285714,Banana,2452.813852813853,1315088411.2554114,9468228.6863,1305620182.5691113
Cotton,2015,Kharif     ,Kerala,109.0,196,2602.9,17212.19,35.97,1.8,Cotton,7018.95205479452,1375714.602739726,17248.16,1358466.442739726
Maize,2015,Whole Year ,Kerala,59.0,74,2602.9,9316.69,19.47,1.73,Maize,2600.0,192400.0,9336.16,183063.84
Onion,2015,Whole Year ,Kerala,27.0,0,2602.9,4263.57,8.91,0.0,Onion,1464.6079195402297,0.0,4272.48,-4272.48
Potato,2015,Whole Year ,Kerala,491.0,6581,2602.9,77533.81,162.03,7.215,Potato,931.9471865745311,6133144.434846989,77695.84,6055448.594846989
Wheat,2015,Whole Year ,Kerala,2.0,3,2602.9,315.82,0.66,1.5,Wheat,2462.4266055045873,7387.279816513762,316.48,7070.7998165137615
Banana,2015,Whole Year ,Tamil Nadu,94214.0,3610173,1201.9,14877332.74,31090.62,38.35645161,Banana,2452.813852813853,8855082345.454546,14908423.36,8840173922.094545
Cotton,2015,Kharif     ,Tamil Nadu,102251.0,190658,1201.9,16146455.41,33742.83,2.151851852,Cotton,7018.95205479452,1338219360.8630137,16180198.24,1322039162.6230137
Cotton,2015,Rabi       ,Tamil Nadu,45836.0,136001,1201.9,7237962.76,15125.88,2.932857143,Cotton,7018.95205479452,954584498.4041096,7253088.64,947331409.7641096
Maize,2015,Kharif     ,Tamil Nadu,201750.0,1483163,1201.9,31858342.5,66577.5,7.782,Maize,2600.0,3856223800.0,31924920.0,3824298880.0
Maize,2015,Rabi       ,Tamil Nadu,153314.0,1049167,1201.9,24209813.74,50593.62,6.849655172,Maize,2600.0,2727834200.0,24260407.36,2703573792.64
Onion,2015,Kharif     ,Tamil Nadu,16013.0,154375,1201.9,2528612.83,5284.29,9.524166667,Onion,1464.6079195402297,226098847.57902294,2533897.12,223564950.45902294
Onion,2015,Rabi       ,Tamil Nadu,19796.0,128339,1201.9,3125986.36,6532.68,6.711071429,Onion,1464.6079195402297,187966315.78587353,3132519.04,184833796.74587354
Potato,2015,Kharif     ,Tamil Nadu,3235.0,65799,1201.9,510838.85,1067.55,20.9825,Potato,931.9471865745311,61321192.92941757,511906.39999999997,60809286.529417574
Potato,2015,Rabi       ,Tamil Nadu,1071.0,24164,1201.9,169121.61,353.43,22.4075,Potato,931.9471865745311,22519571.816386968,169475.03999999998,22350096.77638697
Banana,2016,Whole Year ,Andhra Pradesh,55743.0,2303705,890.0,8542614.75,19510.05,41.42769231,Banana,2452.813852813853,5650559536.796537,8562124.8,5641997411.996537
Cotton,2016,Kharif     ,Andhra Pradesh,463437.0,1544526,890.0,71021720.25,162202.95,2.633076923,Cotton,7018.95205479452,10840953941.383562,71183923.2,10769770018.183561
Cotton,2016,Rabi       ,Andhra Pradesh,8092.0,19547,890.0,1240099.0,2832.2,2.201428571,Cotton,7018.95205479452,137199455.81506848,1242931.2,135956524.6150685
Maize,2016,Kharif     ,Andhra Pradesh,85501.0,354764,890.0,13103028.25,29925.35,3.907692308,Maize,2600.0,922386400.0,13132953.6,909253446.4
Maize,2016,Rabi       ,Andhra Pradesh,164778.0,1298137,890.0,25252228.5,57672.3,6.493846154,Maize,2600.0,3375156200.0,25309900.8,3349846299.2
Onion,2016,Kharif     ,Andhra Pradesh,32006.0,555944,890.0,4904919.5,11202.1,21.05416667,Onion,1464.6079195402297,814239985.2208735,4916121.6,809323863.6208735
Onion,2016,Rabi       ,Andhra Pradesh,3511.0,77209,890.0,538060.75,1228.85,22.11,Onion,1464.6079195402297,113080912.8597816,539289.6,112541623.2597816
Potato,2016,Kharif     ,Andhra Pradesh,527.0,4751,890.0,80762.75,184.45,9.09,Potato,931.9471865745311,4427681.083415597,80947.2,4346733.883415597
Potato,2016,Rabi       ,Andhra Pradesh,1164.0,10675,890.0,178383.0,407.4,9.715,Potato,931.9471865745311,9948536.21668312,178790.4,9769745.81668312
Wheat,2016,Rabi       ,Andhra Pradesh,33.0,76,890.0,5057.25,11.55,2.155,Wheat,2462.4266055045873,187144.42201834865,5068.8,182075.62201834866
Banana,2016,Kharif     ,Puducherry,252.0,3052,1391.3,38619.0,88.2,13.02666667,Banana,2452.813852813853,7485987.878787879,38707.2,7447280.678787879
Cotton,2016,Kharif     ,Puducherry,296.0,539,1391.3,45362.0,103.6,1.785,Cotton,7018.95205479452,3783215.1575342463,45465.6,3737749.5575342462
Onion,2016,Summer     ,Puducherry,1.0,5,1391.3,153.25,0.35,5.0,Onion,1464.6079195402297,7323.0395977011485,153.6,7169.439597701148
Banana,2016,Whole Year ,Assam,49266.0,854853,2296.8,7550014.5,17243.1,16.79111111,Banana,2452.813852813853,2096795280.5194807,7567257.6,2089228022.9194808
Cotton,2016,Kharif     ,Assam,882.0,427,2296.8,135166.5,308.7,0.567272727,Cotton,7018.95205479452,2997092.52739726,135475.2,2861617.32739726
Maize,2016,Kharif     ,Assam,31333.0,91219,2296.8,4801782.25,10966.55,2.545925926,Maize,2600.0,237169400.0,4812748.8,232356651.2
Onion,2016,Whole Year ,Assam,8266.0,81282,2296.8,1266764.5,2893.1,7.141111111,Onion,1464.6079195402297,119046260.91606894,1269657.6,117776603.31606895
Potato,2016,Whole Year ,Assam,106437.0,777829,2296.8,16311470.25,37252.95,7.258518519,Potato,931.9471865745311,724895548.1860809,16348723.2,708546824.9860809
Wheat,2016,Rabi       ,Assam,17452.0,23459,2296.8,2674519.0,6108.2,1.2684,Wheat,2462.4266055045873,57766065.73853211,2680627.2,55085438.53853211
Banana,2016,Kharif     ,Meghalaya,7240.0,94295,3837.1,1109530.0,2534.0,10.72545455,Banana,2452.813852813853,231288082.25108227,1112064.0,230176018.25108227
Cotton,2016,Kharif     ,Meghalaya,7255.0,8707,3837.1,1111828.75,2539.25,1.156,Cotton,7018.95205479452,61114015.54109589,1114368.0,59999647.54109589
Maize,2016,Kharif     ,Meghalaya,18128.0,41543,3837.1,2778116.0,6344.8,2.245454545,Maize,2600.0,108011800.0,2784460.8,105227339.2
Onion,2016,Rabi       ,Meghalaya,551.0,4939,3837.1,84440.75,192.85,8.427,Onion,1464.6079195402297,7233698.514609194,84633.6,7149064.914609195
Potato,2016,Summer     ,Meghalaya,12554.0,142859,3837.1,1923900.5,4393.9,8.252727273,Potato,931.9471865745311,133137043.12685093,1928294.4,131208748.72685093
Potato,2016,Winter     ,Meghalaya,6341.0,44026,3837.1,971758.25,2219.35,6.522727273,Potato,931.9471865745311,41029906.836130306,973977.6,40055929.236130305
Wheat,2016,Rabi       ,Meghalaya,456.0,878,3837.1,69882.0,159.6,1.632,Wheat,2462.4266055045873,2162010.5596330278,70041.6,2091968.9596330277
Banana,2016,Whole Year ,Goa,2435.0,26908,3266.9,373163.75,852.25,11.1,Banana,2452.813852813853,66000315.151515156,374016.0,65626299.151515156
Cotton,2016,Kharif     ,Karnataka,484953.0,1016054,1147.2,74319047.25,169733.55,2.371304348,Cotton,7018.95205479452,7131634311.082191,74488780.8,7057145530.282191
Cotton,2016,Rabi       ,Karnataka,24614.0,7868,1147.2,3772095.5,8614.9,0.343,Cotton,7018.95205479452,55225114.76712329,3780710.4,51444404.36712329
Maize,2016,Kharif     ,Karnataka,1262641.0,2988982,1147.2,193499733.3,441924.35,2.6025,Maize,2600.0,7771353200.0,193941657.65,7577411542.35
Maize,2016,Rabi       ,Karnataka,87280.0,262415,1147.2,13375660.0,30548.0,2.6956,Maize,2600.0,682279000.0,13406208.0,668872792.0
Maize,2016,Summer     ,Karnataka,20282.0,62889,1147.2,3108216.5,7098.7,3.482222222,Maize,2600.0,163511400.0,3115315.2,160396084.8
Onion,2016,Kharif     ,Karnataka,183065.0,1314804,1147.2,28054711.25,64072.75,7.5872,Onion,1464.6079195402297,1925672351.0431721,28118784.0,1897553567.0431721
Onion,2016,Rabi       ,Karnataka,14675.0,210164,1147.2,2248943.75,5136.25,13.12625,Onion,1464.6079195402297,307807858.8022528,2254080.0,305553778.8022528
Onion,2016,Summer     ,Karnataka,3231.0,47561,1147.2,495150.75,1130.85,14.20695652,Onion,1464.6079195402297,69658217.26125287,496281.6,69161935.66125287
Potato,2016,Kharif     ,Karnataka,19963.0,196136,1147.2,3059329.75,6987.05,10.48722222,Potato,931.9471865745311,182788393.38598222,3066316.8,179722076.5859822
Potato,2016,Rabi       ,Karnataka,5929.0,82004,1147.2,908619.25,2075.15,13.475,Potato,931.9471865745311,76423397.08785784,910694.4,75512702.68785784
Potato,2016,Summer     ,Karnataka,244.0,3796,1147.2,37393.0,85.4,15.46571429,Potato,931.9471865745311,3537671.52023692,37478.4,3500193.12023692
Wheat,2016,Rabi       ,Karnataka,168242.0,171429,1147.2,25783086.5,58884.7,0.944285714,Wheat,2462.4266055045873,422131330.5550459,25841971.2,396289359.3550459
Banana,2016,Whole Year ,Kerala,57158.0,489322,2924.3,8759463.5,20005.3,8.442857143,Banana,2452.813852813853,1200215780.08658,8779468.8,1191436311.28658
Cotton,2016,Whole Year ,Kerala,80.0,120,2924.3,12260.0,28.0,1.5,Cotton,7018.95205479452,842274.2465753425,12288.0,829986.2465753425
Maize,2016,Whole Year ,Kerala,65.0,68,2924.3,9961.25,22.75,1.775,Maize,2600.0,176800.0,9984.0,166816.0
Onion,2016,Whole Year ,Kerala,31.0,0,2924.3,4750.75,10.85,0.0,Onion,1464.6079195402297,0.0,4761.6,-4761.6
Potato,2016,Whole Year ,Kerala,556.0,8823,2924.3,85207.0,194.6,15.87,Potato,931.9471865745311,8222570.027147088,85401.6,8137168.427147089
Wheat,2016,Whole Year ,Kerala,1.0,1,2924.3,153.25,0.35,1.0,Wheat,2462.4266055045873,2462.4266055045873,153.6,2308.8266055045874
Banana,2016,Whole Year ,Tamil Nadu,90993.0,3028869,912.4,13944677.25,31847.55,33.24096774,Banana,2452.813852813853,7429251841.558442,13976524.8,7415275316.758442
Cotton,2016,Kharif     ,Tamil Nadu,93679.0,121177,912.4,14356306.75,32787.65,1.335,Cotton,7018.95205479452,850535553.1438355,14389094.4,836146458.7438356
Cotton,2016,Rabi       ,Tamil Nadu,54532.0,80339,912.4,8357029.0,19086.2,1.55037037,Cotton,7018.95205479452,563895589.130137,8376115.2,555519473.9301369
Maize,2016,Kharif     ,Tamil Nadu,169144.0,770221,912.4,25921318.0,59200.4,4.682222222,Maize,2600.0,2002574600.0,25980518.4,1976594081.6
Maize,2016,Rabi       ,Tamil Nadu,145886.0,183156,912.4,22357029.5,51060.1,1.654827586,Maize,2600.0,476205600.0,22408089.6,453797510.4
Onion,2016,Kharif     ,Tamil Nadu,13602.0,141117,912.4,2084506.5,4760.7,10.27692308,Onion,1464.6079195402297,206681075.78175858,2089267.2,204591808.5817586
Onion,2016,Rabi       ,Tamil Nadu,17597.0,89105,912.4,2696740.25,6158.95,5.267407407,Onion,1464.6079195402297,130503888.67063217,2702899.2,127800989.47063217
Potato,2016,Kharif     ,Tamil Nadu,3194.0,77476,912.4,489480.5,1117.9,24.5825,Potato,931.9471865745311,72203540.22704837,490598.4,71712941.82704836
Potato,2016,Rabi       ,Tamil Nadu,1653.0,31493,912.4,253322.25,578.55,21.248,Potato,931.9471865745311,29349812.74679171,253900.8,29095911.94679171
Banana,2017,Whole Year ,Andhra Pradesh,55130.0,5961326,868.2,8679667.2,20949.4,116.2230769,Banana,2452.813852813853,14622022993.939394,8700616.6,14613322377.339394
Cotton,2017,Kharif     ,Andhra Pradesh,643942.0,2083754,868.2,101382228.5,244697.96,2.660769231,Cotton,7018.95205479452,14625769419.986301,101626926.46,14524142493.526302
Cotton,2017,Rabi       ,Andhra Pradesh,2097.0,4116,868.2,330151.68,796.86,2.116,Cotton,7018.95205479452,28890006.657534245,330948.54,28559058.117534246
Maize,2017,Kharif     ,Andhra Pradesh,107276.0,501801,868.2,16889533.44,40764.88,4.422307692,Maize,2600.0,1304682600.0,16930298.32,1287752301.68
Maize,2017,Rabi       ,Andhra Pradesh,229264.0,1824103,868.2,36095324.16,87120.32,7.576153846,Maize,2600.0,4742667800.0,36182444.48,4706485355.52
Onion,2017,Kharif     ,Andhra Pradesh,17336.0,662728,868.2,2729379.84,6587.68,381.42,Onion,1464.6079195402297,970636677.3010573,2735967.52,967900709.7810574
Onion,2017,Rabi       ,Andhra Pradesh,7382.0,249866,868.2,1162222.08,2805.16,44.62,Onion,1464.6079195402297,365955722.42383903,1165027.24,364790695.183839
Potato,2017,Kharif     ,Andhra Pradesh,457.0,4758,868.2,71950.08,173.66,7.15,Potato,931.9471865745311,4434204.713721619,72123.74,4362080.973721619
Potato,2017,Rabi       ,Andhra Pradesh,994.0,10912,868.2,156495.36,377.72,8.49,Potato,931.9471865745311,10169407.699901283,156873.08,10012534.619901283
Wheat,2017,Kharif     ,Andhra Pradesh,11.0,8,868.2,1731.84,4.18,0.85,Wheat,2462.4266055045873,19699.4128440367,1736.02,17963.392844036698
Wheat,2017,Rabi       ,Andhra Pradesh,38.0,27,868.2,5982.72,14.44,0.716666667,Wheat,2462.4266055045873,66485.51834862385,5997.16,60488.35834862385
Banana,2017,Kharif     ,Puducherry,249.0,2946,1582.4,39202.56,94.62,11.33333333,Banana,2452.813852813853,7225989.610389611,39297.18,7186692.430389611
Cotton,2017,Kharif     ,Puducherry,154.0,164,1582.4,24245.76,58.52,1.42,Cotton,7018.95205479452,1151108.1369863013,24304.28,1126803.8569863013
Onion,2017,Kharif     ,Puducherry,2.0,10,1582.4,314.88,0.76,5.0,Onion,1464.6079195402297,14646.079195402297,315.64,14330.439195402298
Onion,2017,Summer     ,Puducherry,1.0,5,1582.4,157.44,0.38,5.0,Onion,1464.6079195402297,7323.0395977011485,157.82,7165.219597701149
Banana,2017,Whole Year ,Assam,53082.0,913272,2098.563636,8357230.08,20171.16,16.84185185,Banana,2452.813852813853,2240086212.987013,8377401.24,2231708811.747013
Cotton,2017,Kharif     ,Assam,771.0,378,2098.563636,121386.24,292.98,0.602777778,Cotton,7018.95205479452,2653163.8767123288,121679.22,2531484.6567123285
Maize,2017,Kharif     ,Assam,31537.0,98783,2098.563636,4965185.28,11984.06,2.989259259,Maize,2600.0,256835800.0,4977169.34,251858630.66
Onion,2017,Whole Year ,Assam,8338.0,80374,2098.563636,1312734.72,3168.44,7.297037037,Onion,1464.6079195402297,117716396.92512642,1315903.16,116400493.76512642
Potato,2017,Whole Year ,Assam,102868.0,720968,2098.563636,16195537.92,39089.84,7.139259259,Potato,931.9471865745311,671904099.2102665,16234627.76,655669471.4502665
Wheat,2017,Rabi       ,Assam,17786.0,24658,2098.563636,2800227.84,6758.68,1.3388,Wheat,2462.4266055045873,60718515.23853211,2806986.52,57911528.71853211
Banana,2017,Kharif     ,Meghalaya,7264.0,94603,4472.3,1143644.16,2760.32,10.72727273,Banana,2452.813852813853,232043548.91774893,1146404.48,230897144.43774894
